"Mês Ano";"Órgão Superior";"Órgão/Entidade Vinculada";"Unidade Gestora";"Área de atuação (Função)";"Subfunção";"Programa Orçamentário";"Ação Orçamentária";"Programa de Governo";"Autor Emenda";"Plano Orçamentário";"Grupo de Despesa";"Elemento de Despesa";"Modalidade de Despesa";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158461 - IF CATARINENSE - CAMPUS CONCORDIA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"RO01 - REGRA DE OURO";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"62,70";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158379 - IF CATARINENSE - CAMPUS VIDEIRA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"30 - Material de Consumo";"90 - Reserva de Contingência";"4.000,00";"0,00";"0,00";"6.978,35";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158462 - IF CATARINENSE - CAMPUS SANTA ROSA DO SUL";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Reserva de Contingência";"5.200,00";"4.800,00";"0,00";"0,00";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158459 - IF CATARINENSE - CAMPUS ARAQUARI";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"40 - Serviços de Tecnologia da Informação e Comunicação";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"3.267,27";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158631 - IF CATARINENSE - CAMPUS SAO BENTO DO SUL";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"4.200,00";"0,00";"0,00";"10.456,46";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152662 - IF CATARINENSE - CAMPUS FRAIBURGO";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"47 - Obrigações Tributárias e Contributivas";"90 - Reserva de Contingência";"2.874,45";"2.274,45";"0,00";"178,56";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152253 - IF CATARINENSE - CAMPUS IBIRAMA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"37 - Locação de Mão-de-Obra";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"12.773,02";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158631 - IF CATARINENSE - CAMPUS SAO BENTO DO SUL";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"32 - Material, Bem ou Serviço para Distribuição Gratuita";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"1,51";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158459 - IF CATARINENSE - CAMPUS ARAQUARI";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"47 - Obrigações Tributárias e Contributivas";"90 - Reserva de Contingência";"711,33";"711,33";"711,33";"0,00";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158458 - IF CATARINENSE - CAMPUS RIO DO SUL";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"37 - Locação de Mão-de-Obra";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"5.667,99";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152290 - IF CATARINENSE - CAMPUS S. FRANCISCO DO SUL";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"14 - Diárias - Civil";"90 - Reserva de Contingência";"2.000,00";"0,00";"0,00";"0,00";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"64.424,00";"0,00";"0,00";"30.804,27";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"363 - Ensino profissional";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP - ATIVOS CIVIS DA UNIAO";"00 - NAO ATRIBUIDO";"0000";"0000 - ATIVOS CIVIS DA UNIAO";"1 - Pessoal e Encargos Sociais";"91 - Sentenças Judiciais";"90 - Reserva de Contingência";"350.000,00";"26.219,91";"0,00";"26.444,03";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"131 - Comunicação social";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"4641 - PUBLICIDADE DE UTILIDADE PUBLICA";"00 - NAO ATRIBUIDO";"0000";"0000 - PUBLICIDADE DE UTILIDADE PUBLICA";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"23.258,69";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"363 - Ensino profissional";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP - ATIVOS CIVIS DA UNIAO";"00 - NAO ATRIBUIDO";"0000";"0000 - ATIVOS CIVIS DA UNIAO";"1 - Pessoal e Encargos Sociais";"04 - Contratação por Tempo Determinado";"91 - APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS";"1.550.000,00";"0,00";"0,00";"0,00";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"33 - Passagens e Despesas com Locomoção";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"4.674,00";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"92 - Despesas de Exercícios Anteriores";"90 - Reserva de Contingência";"10.198,00";"198,00";"0,00";"1.228,65";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152253 - IF CATARINENSE - CAMPUS IBIRAMA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0001 - AUXILIO FINANCEIRO DE ASSISTENCIA ESTUDANTIL";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"700,00";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158631 - IF CATARINENSE - CAMPUS SAO BENTO DO SUL";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"RO01 - REGRA DE OURO";"4 - Investimentos";"52 - Equipamentos e Material Permanente";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"159,03";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158458 - IF CATARINENSE - CAMPUS RIO DO SUL";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"37 - Locação de Mão-de-Obra";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"8.879,89";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158461 - IF CATARINENSE - CAMPUS CONCORDIA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"30 - Material de Consumo";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"6,87";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"846 - Outros encargos especiais";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS";"00 - NAO ATRIBUIDO";"0000";"0000 - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS";"1 - Pessoal e Encargos Sociais";"13 - Obrigações Patronais";"91 - APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS";"51.024.502,00";"3.819.480,78";"3.819.480,78";"0,00";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158461 - IF CATARINENSE - CAMPUS CONCORDIA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"14 - Diárias - Civil";"90 - Reserva de Contingência";"1.000,00";"0,00";"0,00";"0,00";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"301 - Atenção básica";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"00 - NAO ATRIBUIDO";"0000";"0005 - AUXILIO-ALIMENTACAO DE CIVIS ATIVOS";"3 - Outras Despesas Correntes";"96 - Ressarcimento de Despesas de Pessoal Requisitado";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"7.255,80";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"154706 - IF CATARINENSE - CAMPUS BRUSQUE";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"37 - Locação de Mão-de-Obra";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"12.947,96";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"09 - Previdência social";"272 - Previdência do regime estatutário";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"00 - NAO ATRIBUIDO";"0000";"0000 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO";"1 - Pessoal e Encargos Sociais";"92 - Despesas de Exercícios Anteriores";"90 - Reserva de Contingência";"600.000,00";"0,00";"0,00";"526.427,72";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"301 - Atenção básica";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"00 - NAO ATRIBUIDO";"0000";"0003 - AUXILIO-TRANSPORTE DE CIVIS ATIVOS";"3 - Outras Despesas Correntes";"04 - Contratação por Tempo Determinado";"90 - Reserva de Contingência";"50.000,00";"8.056,65";"0,00";"14.351,58";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152290 - IF CATARINENSE - CAMPUS S. FRANCISCO DO SUL";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"9.344,61";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158460 - IF CATARINENSE - CAMPUS CAMBORIU";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"37 - Locação de Mão-de-Obra";"90 - Reserva de Contingência";"0,00";"54.410,18";"0,00";"6.669,05";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"363 - Ensino profissional";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP - ATIVOS CIVIS DA UNIAO";"00 - NAO ATRIBUIDO";"0000";"0000 - ATIVOS CIVIS DA UNIAO";"1 - Pessoal e Encargos Sociais";"04 - Contratação por Tempo Determinado";"90 - Reserva de Contingência";"6.990.000,00";"564.409,32";"0,00";"565.936,54";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152253 - IF CATARINENSE - CAMPUS IBIRAMA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"3.000,00";"0,00";"0,00";"6.311,68";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"154706 - IF CATARINENSE - CAMPUS BRUSQUE";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"6.800,00";"4.000,00";"4.000,00";"10.472,87";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158462 - IF CATARINENSE - CAMPUS SANTA ROSA DO SUL";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA - DESPESAS DIVERSAS";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"90 - Reserva de Contingência";"1.000,00";"0,00";"0,00";"0,00";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152290 - IF CATARINENSE - CAMPUS S. FRANCISCO DO SUL";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"30 - Material de Consumo";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"8.130,31";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"152663 - IF CATARINENSE - CAMPUS LUZERNA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0000 - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"3 - Outras Despesas Correntes";"39 - Outros Serviços de Terceiros - Pessoa Jurídica";"91 - APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS";"0,00";"0,00";"0,00";"625,51";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"301 - Atenção básica";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"00 - NAO ATRIBUIDO";"0000";"0003 - AUXILIO-TRANSPORTE DE CIVIS ATIVOS";"3 - Outras Despesas Correntes";"91 - Sentenças Judiciais";"90 - Reserva de Contingência";"10.000,00";"441,14";"0,00";"1.888,68";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"363 - Ensino profissional";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA";"00 - NAO ATRIBUIDO";"0000";"0001 - AUXILIO FINANCEIRO DE ASSISTENCIA ESTUDANTIL";"3 - Outras Despesas Correntes";"18 - Auxílio Financeiro a Estudantes";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"0,00";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"363 - Ensino profissional";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP - ATIVOS CIVIS DA UNIAO";"00 - NAO ATRIBUIDO";"0000";"0000 - ATIVOS CIVIS DA UNIAO";"1 - Pessoal e Encargos Sociais";"96 - Ressarcimento de Despesas de Pessoal Requisitado";"90 - Reserva de Contingência";"0,00";"0,00";"0,00";"35.634,12";
"01/2022";"26000 - Ministério da Educação";"26422 - Instituto Federal Catarinense";"158125 - INSTITUTO FEDERAL CATARINENSE - REITORIA";"12 - Educação";"122 - Administração geral";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS";"00 - NAO ATRIBUIDO";"0000";"0000 - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS";"3 - Outras Despesas Correntes";"93 - Indenizações e Restituições";"90 - Reserva de Contingência";"216.000,00";"20.219,75";"0,00";"20.219,75";
